1|43|Виногродский|Attack where the enemy is unprepared; sally forth where the enemy does not expect you to! This is the supreme principle of the military experts? It cannot be transmitted first. (Cannot be transmitted first to a student?)
1|43|Малявин|Attack where he is not prepared; go by way of places where it would never occur to him you would go. These are the military strategist’s calculations for victory—they cannot be settled in advance.
1|43|原文|нападай на него, когда он не готов; выступай, когда он не ожидает. Все это обеспечивает вождю победу; однако наперед преподать ничего нельзя.
1|43|李零今譯|Бей там, где он не готов. Выступай, когда он не предполагает. Так добиваются победы в войне. Главное, чтобы никто не знал о твоих замыслах раньше времени.
1|43|網絡今譯|нападай на него, когда он не готов, выступай, когда он не ожидает.
1|43|Giles|Так знаток войны одерживает победу; однако наперед преподать ничего нельзя.
1|43|Jens|«Преподать – все равно, что обнародовать. Войско не имеет постоянного потенциала подобно тому, как вода не имеет постоянной формы. О переменах, вызванных действиями неприятеля, нельзя высказаться наперед. Поэтому постигай неприятеля в своем сердце, всматривайся в импульсы действий перед своими глазами».
1|43|Ames|«Не делай видимых приготовлений, действуй неожиданно – тогда, нанеся удар, непременно победишь. Такова сущность военного искусства: держи в тайне и ничего не передавай».
1|43|Конрад|«Преподать – значит разъяснить. Планы использования войск, ведущие к победе, нельзя, конечно, свести к одному правилу. Действия во время взаимодействия с неприятелем нельзя предсказать наперед».
1|43|Виногродский|«Нужно держать неприятеля под контролем и нельзя говорить о том, что предвидишь».
1|43|原文|夫未戰而廟筭（算）勝者，  得筭（算）多也； 未戰而廟筭（算）不勝者，得筭（算）少也。
1|43|李零今譯|凡是没有出兵交戰就在廟算上先已獲勝，是由於得到的“算”較多；没有出兵交戰就在“廟算”上先已失敗，是由於得到的“算”較少。
1|43|網絡今譯|战端未开，预计会胜利的一方，因为占据的胜利条件多； 战端未开，预计不会胜利的一方，因为占据的胜利条件少。
1|43|Giles|尚未开战，在庙算上就获胜的，是因为拥有的致胜条件多；尚未开战，在庙算上就不能获胜的，是因为拥有致胜条件少。
1|43|Jens|Now the general who wins a battle makes many calculations in his temple where the battle is fought. The general who loses a battle makes but few calculations beforehand.
1|43|Ames|If one gains victory in the calculations within the palace, it is because one has the larger number of counting rods; if one does not gain victory in the calculations within the palace, it is because one has the smaller number of counting rods.
1|43|Конрад|It is by scoring many points that one wins the war beforehand in the temple rehearsal of the battle; it is by scoring few points that one loses the war beforehand in the temple rehearsal of the battle.
1|43|Виногродский|Кто – еще до сражения – побеждает предварительным расчетом, у того шансов много; кто – еще до сражения – не побеждает расчетом, у того шансов мало.
1|43|原文|Перед сражением, в особом пространстве сопоставляешь и просчитываешь возможности победы, – сможешь предвидеть многое. Перед сражением, в особом пространстве сопоставляешь и просчитываешь невозможность победы, – сможешь предвидеть немногое.
1|43|李零今譯|Тот, кто еще в своем родовом храме выстраивает победоносный план действий, расчеты делает тщательные. А тот, кто до войны не имеет хорошего плана действий, не делает тщательных расчетов. 
1|43|網絡今譯|多筭（算）勝少筭（算），而況  無筭（算）乎！吾以此觀之，勝負見矣。
1|43|Giles|得到“算”多的勝過得到“算”少的，更何況是那没有得到 “算”的呢！我憑這些去看，勝負之分就一淸二楚了。
1|43|Jens|胜利条件多的一方能胜利，胜利条件少的一方不能胜利，何况没有胜利条件呢？从这些情况，我就可以预见胜败。
1|43|Ames|得算多的胜过得算少的，更何况是没有得算的呢！
1|43|Конрад|Thus do many calculations lead to victory, and few calculations to defeat: how much more no calculation at all! It is by attention to this point that I can foresee who is likely to win or lose.
1|43|Виногродский|He who gets the larger numbers of counting rods gains victory over he who gets the smaller amount of counting rods ?and how much more over he who gets no counting rods at all! When I investigate on the basis of this, it becomes clear who will gain victory and who will suffer defeat.
1|43|原文|The side that scores many points will win; the side that scores few points will not win, let alone the side that scores no points at all. When I examine it in this way, the outcome of the war becomes apparent.
1|43|李零今譯|У кого шансов много – побеждает; у кого шансов мало – не побеждает; тем более же тот, у кого шансов нет вовсе. Поэтому для меня – при виде этого одного – уже ясны победа и поражение.
1|43|網絡今譯|Кто больше просчитывает, больше побеждает. Кто меньше просчитывает, меньше побеждает. Что говорить о том, кто вообще не просчитывает?  С этой точки зрения всегда видно, кто победит, а кто потерпит поражение.
1|43|Giles|Кто выстраивает тщательные расчеты тот и побеждает, а тот, у кого расчеты небрежные, терпит поражение; тем более тот, кто вообще расчетов не делает. Поэтому в зависимости от того, как готовятся к войне, получается либо победа, либо поражение.
